eps_deg,sample_idx,D_m,R_star_m,q
2.0,190,14.603393,7.301697,1.000000
2.0,191,10.723869,5.361935,1.000000
2.0,192,51.369113,25.684557,1.000000
2.0,193,10.554169,5.685330,1.077362
2.0,194,76.507351,38.409723,1.004079
2.0,195,16.530409,8.376780,1.013499
2.0,196,69.402920,34.701460,1.000000
2.0,197,51.551911,25.775956,1.000000
2.0,198,75.637245,37.823344,1.000125
2.0,199,43.721876,21.860938,1.000000
2.0,200,54.085809,27.042905,1.000000
2.0,201,25.605739,13.598755,1.062165
2.0,202,142.927583,71.463792,1.000000
2.0,203,54.590501,27.295250,1.000000
2.0,204,39.378089,19.689045,1.000000
2.0,205,82.231645,41.115822,1.000000
2.0,206,10.055465,5.027732,1.000000
2.0,207,14.039898,7.019949,1.000000
2.0,208,74.305983,37.152992,1.000000
2.0,209,56.379588,28.189794,1.000000
2.0,210,27.037148,13.518574,1.000000
2.0,211,32.051215,16.025608,1.000000
2.0,212,27.624781,13.818111,1.000414
2.0,213,7.481032,3.740516,1.000000
2.0,214,88.811938,44.405969,1.000000
2.0,215,35.689126,17.844563,1.000000
2.0,216,24.195870,12.097935,1.000000
2.0,217,26.607733,13.303866,1.000000
2.0,218,10.864648,5.432324,1.000000
2.0,219,18.017256,9.008628,1.000000
2.0,220,27.551526,13.777694,1.000140
2.0,221,66.831671,33.415835,1.000000
2.0,222,18.660156,9.330078,1.000000
2.0,223,62.254659,31.127329,1.000000
2.0,224,22.937709,11.468854,1.000000
2.0,225,22.720110,11.360055,1.000000
2.0,226,114.565744,57.563526,1.004899
2.0,227,84.943347,42.471674,1.000000
2.0,228,19.627458,9.813729,1.000000
2.0,229,16.746297,8.373149,1.000000
2.0,230,64.666560,32.333280,1.000000
2.0,231,19.268605,9.634303,1.000000
2.0,232,101.843277,50.921638,1.000000
2.0,233,26.138070,13.090637,1.001653
2.0,234,116.873093,58.436547,1.000000
2.0,235,13.564850,6.797498,1.002222
2.0,236,110.450455,55.225228,1.000000
2.0,237,25.926069,12.963034,1.000000
2.0,238,59.476682,29.738341,1.000000
2.0,239,59.972914,29.986457,1.000000
2.0,240,53.360023,26.680011,1.000000
2.0,241,17.566120,8.783060,1.000000
2.0,242,116.704554,58.352277,1.000000
2.0,243,29.982197,14.991099,1.000000
2.0,244,83.938705,41.969353,1.000000
2.0,245,52.218057,26.149944,1.001567
2.0,246,64.793858,32.396929,1.000000
2.0,247,177.158733,88.579366,1.000000
2.0,248,25.979698,12.995615,1.000444
2.0,249,157.284305,78.642153,1.000000
2.0,250,35.194432,17.597216,1.000000
2.0,251,22.323461,11.161730,1.000000
2.0,252,63.885545,31.942772,1.000000
2.0,253,63.341943,31.670972,1.000000
2.0,254,42.487665,21.320020,1.003586
2.0,255,43.148477,21.574239,1.000000
2.0,256,49.838052,24.919026,1.000000
2.0,257,125.889438,62.944719,1.000000
2.0,258,34.961586,17.480793,1.000000
2.0,259,33.672259,16.836129,1.000000
2.0,260,35.901488,18.051512,1.005614
2.0,261,20.451456,10.225728,1.000000
2.0,262,33.725558,16.862779,1.000000
2.0,263,53.231288,26.615644,1.000000
2.0,264,45.546379,22.773189,1.000000
2.0,265,124.855807,62.427903,1.000000
2.0,266,29.365178,14.682589,1.000000
2.0,267,60.467945,30.233973,1.000000
2.0,268,60.153692,30.076846,1.000000
2.0,269,52.315782,26.157891,1.000000
2.0,270,144.296581,72.148291,1.000000
2.0,271,22.741896,11.370948,1.000000
2.0,272,16.068670,8.034335,1.000000
2.0,273,32.633355,16.316678,1.000000
2.0,274,74.234203,37.117102,1.000000
2.0,275,59.341500,29.711348,1.001368
2.0,276,47.206720,23.603360,1.000000
2.0,277,18.141831,9.070916,1.000000
2.0,278,98.864004,49.432002,1.000000
2.0,279,103.785650,52.749038,1.016500
2.0,280,63.190647,31.595324,1.000000
2.0,281,69.718878,34.859439,1.000000
2.0,282,103.148806,51.574403,1.000000
2.0,283,36.641591,18.320796,1.000000
2.0,284,21.502762,10.751381,1.000000
2.0,285,80.477325,40.238663,1.000000
2.0,286,85.882158,42.941079,1.000000
2.0,287,73.962172,36.981086,1.000000
2.0,288,175.211227,87.605613,1.000000
2.0,289,97.926295,48.963148,1.000000
2.0,290,40.772951,20.387264,1.000039
2.0,291,46.613870,23.378428,1.003067
2.0,292,61.600890,30.800445,1.000000
2.0,293,12.151311,6.075656,1.000000
2.0,294,44.118510,22.059255,1.000000
2.0,295,73.930861,36.965431,1.000000
2.0,296,17.205577,8.631032,1.003283
2.0,297,110.297672,55.148836,1.000000
2.0,298,32.181280,16.142491,1.003222
2.0,299,4.424088,2.212044,1.000000
3.0,0,33.209768,16.632015,1.001634
3.0,1,49.195748,24.599293,1.000058
3.0,2,77.700097,38.900303,1.001294
3.0,3,27.898167,13.949084,1.000000
3.0,4,17.030506,8.515253,1.000000
3.0,5,50.908115,25.454057,1.000000
3.0,6,44.997703,22.498851,1.000000
3.0,7,84.344796,42.172398,1.000000
3.0,8,112.876221,56.438110,1.000000
3.0,9,133.959837,66.979918,1.000000
3.0,10,71.457790,36.441037,1.019932
3.0,11,63.025724,32.373887,1.027323
3.0,12,44.545391,22.272696,1.000000
3.0,13,70.071515,35.035758,1.000000
3.0,14,43.333479,21.666739,1.000000
3.0,15,85.726009,42.863005,1.000000
3.0,16,140.333883,70.166942,1.000000
3.0,17,8.241284,4.120642,1.000000
3.0,18,23.136118,11.568059,1.000000
3.0,19,26.176099,13.088050,1.000000
3.0,20,90.542704,45.271352,1.000000
3.0,21,110.117483,55.058742,1.000000
3.0,22,225.931584,112.965792,1.000000
3.0,23,30.521693,15.260846,1.000000
3.0,24,61.376930,31.060434,1.012121
3.0,25,147.956027,73.978013,1.000000
3.0,26,19.531006,9.765503,1.000000
3.0,27,72.020761,36.010380,1.000000
3.0,28,51.413979,25.706990,1.000000
3.0,29,50.544755,25.286232,1.000548
3.0,30,139.059824,69.529912,1.000000
3.0,31,36.494933,18.247467,1.000000
3.0,32,33.315921,17.624750,1.058038
3.0,33,38.811012,20.408980,1.051711
3.0,34,90.177422,45.088711,1.000000
3.0,35,18.030621,9.015311,1.000000
3.0,36,138.656244,69.328122,1.000000
3.0,37,30.811525,15.959389,1.035936
3.0,38,89.306833,44.653417,1.000000
3.0,39,63.841968,31.920984,1.000000
3.0,40,19.730602,9.865301,1.000000
3.0,41,27.267566,13.633783,1.000000
3.0,42,183.758439,91.879220,1.000000
3.0,43,42.232574,21.116287,1.000000
3.0,44,66.575662,33.287831,1.000000
3.0,45,115.862108,58.893696,1.016617
3.0,46,396.658113,198.329057,1.000000
3.0,47,107.342416,53.671208,1.000000
3.0,48,38.916645,19.458323,1.000000
3.0,49,48.436127,24.218064,1.000000
3.0,50,102.068459,51.034229,1.000000
3.0,51,45.772810,22.886405,1.000000
3.0,52,139.550070,69.775035,1.000000
3.0,53,78.355756,39.177878,1.000000
3.0,54,57.407735,28.703868,1.000000
3.0,55,3.570210,1.785926,1.000460
3.0,56,55.231833,27.615916,1.000000
3.0,57,86.666574,43.333287,1.000000
3.0,58,42.027845,21.799979,1.037406
3.0,59,27.294364,13.647182,1.000000
3.0,60,31.964302,15.982151,1.000000
3.0,61,61.964745,30.982372,1.000000
3.0,62,28.569137,14.583673,1.020939
3.0,63,77.039284,38.519642,1.000000
3.0,64,104.480501,52.240250,1.000000
3.0,65,23.832907,11.916453,1.000000
3.0,66,27.112909,13.556454,1.000000
3.0,67,84.849665,42.440525,1.000370
3.0,68,53.855772,26.927886,1.000000
3.0,69,105.572534,52.942106,1.002952
3.0,70,111.054514,55.527257,1.000000
3.0,71,53.225111,26.612556,1.000000
3.0,72,125.047522,62.523761,1.000000
3.0,73,59.453936,29.726968,1.000000
3.0,74,28.079122,14.039561,1.000000
3.0,75,37.782305,18.891152,1.000000
3.0,76,110.803511,55.401756,1.000000
3.0,77,88.753271,44.376636,1.000000
3.0,78,41.657415,20.828707,1.000000
3.0,79,78.888321,39.444161,1.000000
3.0,80,63.110632,31.555316,1.000000
3.0,81,63.312878,31.656439,1.000000
3.0,82,48.354086,24.177043,1.000000
3.0,83,88.498700,44.249350,1.000000
3.0,84,72.442042,36.221021,1.000000
3.0,85,106.147311,53.073656,1.000000
3.0,86,26.238721,13.125946,1.000502
3.0,87,58.005763,29.002881,1.000000
3.0,88,68.159008,34.079504,1.000000
3.0,89,57.521360,28.760680,1.000000
3.0,90,67.091016,33.545508,1.000000
3.0,91,51.175276,25.751065,1.006387
3.0,92,18.515464,9.257732,1.000000
3.0,93,128.721843,64.360922,1.000000
3.0,94,38.306531,19.153265,1.000000
3.0,95,37.513000,18.756500,1.000000
3.0,96,64.699881,32.349941,1.000000
3.0,97,142.519270,71.259635,1.000000
3.0,98,87.626435,43.813218,1.000000
3.0,99,59.268182,29.634091,1.000000
3.0,100,47.314208,23.657104,1.000000
3.0,101,55.106786,27.553393,1.000000
3.0,102,11.174087,5.587043,1.000000
3.0,103,19.102168,9.551084,1.000000
3.0,104,151.445244,75.722622,1.000000
3.0,105,91.224457,45.612229,1.000000
3.0,106,73.247694,36.623847,1.000000
3.0,107,74.202177,37.101089,1.000000
3.0,108,55.673138,27.841789,1.000188
3.0,109,151.983906,75.991953,1.000000
3.0,110,173.736737,86.868368,1.000000
3.0,111,39.516352,19.758176,1.000000
3.0,112,43.046448,21.684616,1.007498
3.0,113,120.650053,60.411746,1.001438
3.0,114,92.389189,46.194594,1.000000
3.0,115,13.880760,6.940380,1.000000
3.0,116,9.678293,4.839147,1.000000
3.0,117,119.670960,59.835480,1.000000
3.0,118,21.173090,10.586545,1.000000
3.0,119,33.711102,16.855551,1.000000
3.0,120,210.971407,105.485703,1.000000
3.0,121,100.070372,50.035186,1.000000
3.0,122,51.096438,25.548219,1.000000
3.0,123,44.770289,22.385145,1.000000
3.0,124,8.779400,4.441187,1.011729
3.0,125,30.659182,15.329591,1.000000
3.0,126,59.045106,29.522553,1.000000
3.0,127,69.372683,34.686342,1.000000
3.0,128,107.555919,53.777960,1.000000
3.0,129,145.752611,72.876305,1.000000
3.0,130,104.539814,52.269907,1.000000
3.0,131,49.180132,24.590066,1.000000
3.0,132,46.335644,23.167822,1.000000
3.0,133,17.574847,8.789379,1.000223
3.0,134,118.252913,59.126456,1.000000
3.0,135,18.538300,9.269150,1.000000
3.0,136,32.496821,16.248411,1.000000
3.0,137,48.695352,24.390967,1.001778
3.0,138,42.966210,21.483105,1.000000
3.0,139,140.934555,70.467278,1.000000
3.0,140,21.738161,11.031397,1.014934
3.0,141,179.788468,89.894234,1.000000
3.0,142,51.683060,25.841530,1.000000
3.0,143,33.762499,16.881250,1.000000
3.0,144,40.908797,20.454398,1.000000
3.0,145,552.633065,276.316533,1.000000
3.0,146,46.171178,23.085589,1.000000
3.0,147,70.785102,35.392551,1.000000
3.0,148,39.887345,19.943673,1.000000
3.0,149,42.880553,22.091661,1.030381
3.0,150,11.734491,5.867245,1.000000
3.0,151,122.412692,61.206346,1.000000
3.0,152,34.695487,17.347744,1.000000
3.0,153,111.319740,55.659870,1.000000
3.0,154,64.704586,32.584976,1.007192
3.0,155,9.065318,4.532659,1.000000
3.0,156,53.984698,26.992349,1.000000
3.0,157,47.367399,23.683699,1.000000
3.0,158,29.119800,14.559900,1.000000
3.0,159,137.842762,68.921381,1.000000
3.0,160,61.652809,30.826405,1.000000
3.0,161,33.108523,16.554261,1.000000
3.0,162,92.670044,46.335022,1.000000
3.0,163,75.844651,38.343616,1.011109
3.0,164,77.665022,38.832511,1.000000
3.0,165,176.650680,88.325340,1.000000
3.0,166,18.894398,9.447199,1.000000
3.0,167,15.607987,8.355169,1.070627
3.0,168,24.956162,12.478081,1.000000
3.0,169,32.593333,16.330978,1.002105
3.0,170,62.584416,31.292208,1.000000
3.0,171,122.622239,61.400190,1.001453
3.0,172,60.671697,30.335848,1.000000
3.0,173,31.930635,16.011507,1.002893
3.0,174,81.461013,45.132425,1.108074
3.0,175,108.528490,56.604800,1.043133
3.0,176,92.316658,46.158329,1.000000
3.0,177,59.448092,29.724046,1.000000
3.0,178,13.190370,6.595185,1.000000
3.0,179,71.627019,35.813509,1.000000
3.0,180,27.073595,13.536797,1.000000
3.0,181,92.002276,46.006285,1.000112
3.0,182,73.876345,36.938172,1.000000
3.0,183,92.753632,46.376816,1.000000
3.0,184,31.143807,15.571903,1.000000
3.0,185,80.418082,40.209041,1.000000
3.0,186,17.705794,8.901262,1.005463
3.0,187,29.403244,14.701622,1.000000
3.0,188,90.772459,45.386229,1.000000
3.0,189,74.162649,37.081325,1.000000
3.0,190,83.152720,41.576360,1.000000
3.0,191,78.372986,39.186493,1.000000
3.0,192,54.819277,27.409638,1.000000
3.0,193,66.444037,33.222019,1.000000
3.0,194,91.144853,45.722813,1.003300
3.0,195,32.366473,16.463849,1.017340
3.0,196,54.278826,27.154989,1.000574
3.0,197,145.474467,72.737233,1.000000
3.0,198,17.833359,8.916680,1.000000
3.0,199,60.478117,30.239059,1.000000
3.0,200,69.916710,34.958355,1.000000
3.0,201,34.583874,17.361646,1.004031
3.0,202,57.017024,28.508512,1.000000
3.0,203,88.563513,44.695325,1.009339
3.0,204,50.501054,25.250527,1.000000
3.0,205,64.908499,32.454250,1.000000
3.0,206,75.680841,37.840420,1.000000
3.0,207,80.263973,40.137348,1.000134
3.0,208,85.713675,42.856837,1.000000
3.0,209,36.295735,18.155698,1.000432
3.0,210,140.491409,70.245704,1.000000
3.0,211,42.472177,21.236089,1.000000
3.0,212,97.741664,48.870832,1.000000
3.0,213,35.686559,17.844443,1.000065
3.0,214,52.167268,26.083634,1.000000
3.0,215,51.929347,25.964673,1.000000
3.0,216,81.818458,40.909229,1.000000
3.0,217,17.581703,8.790852,1.000000
3.0,218,72.925206,36.516187,1.001470
3.0,219,67.718267,33.859133,1.000000
3.0,220,38.567016,19.283508,1.000000
3.0,221,58.024559,30.257797,1.042931
3.0,222,35.442637,17.838678,1.006622
3.0,223,48.083114,24.041557,1.000000
3.0,224,140.136656,70.780812,1.010168
3.0,225,48.872995,24.995938,1.022894
3.0,226,76.770566,38.385283,1.000000
3.0,227,24.474474,12.426823,1.015493
3.0,228,58.093532,29.046766,1.000000
3.0,229,151.486123,75.743062,1.000000
3.0,230,238.039201,119.019601,1.000000
3.0,231,43.571210,21.785605,1.000000
3.0,232,137.236570,68.618285,1.000000
3.0,233,74.288412,37.144206,1.000000
3.0,234,56.613827,28.691626,1.013591
3.0,235,23.003803,11.503409,1.000131
3.0,236,170.586620,85.293310,1.000000
3.0,237,28.508879,14.254439,1.000000
3.0,238,228.533279,114.266639,1.000000
3.0,239,146.648888,73.324444,1.000000
3.0,240,116.881550,58.440775,1.000000
3.0,241,62.834631,31.417316,1.000000
3.0,242,72.278185,36.139092,1.000000
3.0,243,44.716802,22.358401,1.000000
3.0,244,98.599285,49.416451,1.002369
3.0,245,90.516513,45.258257,1.000000
3.0,246,88.091363,44.045682,1.000000
3.0,247,88.105542,44.052771,1.000000
3.0,248,94.624182,47.485805,1.003672
3.0,249,19.532318,9.766159,1.000000
3.0,250,93.375548,46.687774,1.000000
3.0,251,123.995473,61.997736,1.000000
3.0,252,93.861979,46.930990,1.000000
3.0,253,147.459050,73.729525,1.000000
3.0,254,50.806804,25.841075,1.017229
3.0,255,87.356392,43.678196,1.000000
3.0,256,11.140097,5.721781,1.027241
3.0,257,111.541381,55.770691,1.000000
3.0,258,47.528265,23.927082,1.006857
3.0,259,123.994071,61.997036,1.000000
3.0,260,192.225148,96.112574,1.000000
3.0,261,52.957973,26.478987,1.000000
3.0,262,35.158081,17.579040,1.000000
3.0,263,27.635146,13.817573,1.000000
3.0,264,47.839080,23.919540,1.000000
3.0,265,54.563889,27.281945,1.000000
3.0,266,73.747053,36.873526,1.000000
3.0,267,35.384170,18.021375,1.018612
3.0,268,186.701991,93.350996,1.000000
3.0,269,64.840743,32.444045,1.000730
3.0,270,93.173505,46.586752,1.000000
3.0,271,132.579050,66.389991,1.001516
3.0,272,54.866836,27.433418,1.000000
3.0,273,13.369330,6.684665,1.000000
3.0,274,78.969733,39.484866,1.000000
3.0,275,90.503491,45.276993,1.000558
3.0,276,96.698077,48.349038,1.000000
3.0,277,101.689796,50.848841,1.000078
3.0,278,50.629715,25.314858,1.000000
3.0,279,56.090635,28.119430,1.002643
3.0,280,69.715172,34.857586,1.000000
3.0,281,36.698483,18.359747,1.000573
3.0,282,49.235923,24.720453,1.004163
3.0,283,109.853646,54.926823,1.000000
3.0,284,160.158923,80.183822,1.001303
3.0,285,33.237059,18.566527,1.117218
3.0,286,36.474625,18.237313,1.000000
3.0,287,73.426379,36.713189,1.000000
3.0,288,152.581537,76.290769,1.000000
3.0,289,109.321063,54.660531,1.000000
3.0,290,68.196203,34.371492,1.008018
3.0,291,87.873416,43.936708,1.000000
3.0,292,184.915304,92.457652,1.000000
3.0,293,19.505829,9.752915,1.000000
3.0,294,165.970229,82.985114,1.000000
3.0,295,98.340161,49.170081,1.000000
3.0,296,29.066641,14.533321,1.000000
3.0,297,41.710940,20.864206,1.000419
3.0,298,18.404751,9.215832,1.001462
3.0,299,67.538812,33.769406,1.000000
5.0,0,109.581690,54.790845,1.000000
5.0,1,92.378238,46.189119,1.000000
5.0,2,21.438797,10.719399,1.000000
5.0,3,145.156288,72.578144,1.000000
5.0,4,217.273526,108.636763,1.000000
5.0,5,150.103968,75.051984,1.000000
5.0,6,175.219745,87.609873,1.000000
5.0,7,144.528350,72.264175,1.000000
5.0,8,49.805801,24.902901,1.000000
5.0,9,179.051332,89.525666,1.000000
5.0,10,46.112420,23.056210,1.000000
5.0,11,170.218654,85.109327,1.000000
5.0,12,14.841838,7.420919,1.000000
5.0,13,82.740204,41.370102,1.000000
5.0,14,129.899774,64.949887,1.000000
5.0,15,49.714331,24.857166,1.000000
5.0,16,149.912831,75.671728,1.009543
5.0,17,50.524037,25.271820,1.000388
5.0,18,217.251553,108.630443,1.000043
5.0,19,27.027723,13.513862,1.000000
5.0,20,83.932807,41.966403,1.000000
5.0,21,388.974604,194.487302,1.000000
5.0,22,75.843781,37.921890,1.000000
5.0,23,139.297953,69.648977,1.000000
5.0,24,216.178551,110.277170,1.020242
5.0,25,333.729045,166.864522,1.000000
5.0,26,94.728911,47.364456,1.000000
5.0,27,82.350924,41.175462,1.000000
5.0,28,145.211710,76.182510,1.049261
5.0,29,18.668600,9.341355,1.000756
5.0,30,274.393846,137.196923,1.000000
5.0,31,94.905414,47.452707,1.000000
5.0,32,115.980716,57.990358,1.000000
5.0,33,51.215934,25.607967,1.000000
5.0,34,138.560788,69.280394,1.000000
5.0,35,29.838588,15.049910,1.008755
5.0,36,48.998123,24.499062,1.000000
5.0,37,301.659342,150.829671,1.000000
5.0,38,112.441069,56.220534,1.000000
5.0,39,116.596375,58.298188,1.000000
5.0,40,112.122485,56.108265,1.000839
5.0,41,354.773753,177.386876,1.000000
5.0,42,105.050305,52.525153,1.000000
5.0,43,82.141640,41.070820,1.000000
5.0,44,95.810736,47.905368,1.000000
5.0,45,89.137872,46.124855,1.034910
5.0,46,225.804982,112.902491,1.000000
5.0,47,110.325056,55.162528,1.000000
5.0,48,86.591450,43.295725,1.000000
5.0,49,69.343089,34.671545,1.000000
5.0,50,191.162749,95.581375,1.000000
5.0,51,265.107149,132.553575,1.000000
5.0,52,173.245690,86.622845,1.000000
5.0,53,63.546234,34.002210,1.070157
5.0,54,75.464494,37.732247,1.000000
5.0,55,231.370884,115.685442,1.000000
5.0,56,119.909779,60.093918,1.002319
5.0,57,110.184297,55.092149,1.000000
5.0,58,260.942777,130.471388,1.000000
5.0,59,83.029604,41.514802,1.000000
5.0,60,81.334527,40.667263,1.000000
5.0,61,100.075627,50.037814,1.000000
5.0,62,108.802809,54.401404,1.000000
5.0,63,384.774470,192.387235,1.000000
5.0,64,40.924637,20.462318,1.000000
5.0,65,10.847372,5.423686,1.000000
5.0,66,138.970554,70.976594,1.021462
5.0,67,186.466626,93.233313,1.000000
5.0,68,143.641788,71.820894,1.000000
5.0,69,144.428106,72.214053,1.000000
5.0,70,108.880814,54.440407,1.000000
5.0,71,272.690105,136.345053,1.000000
5.0,72,115.190016,57.627708,1.000568
5.0,73,243.142403,121.571201,1.000000
5.0,74,129.145114,64.572557,1.000000
5.0,75,121.016577,60.508288,1.000000
5.0,76,175.989560,87.994780,1.000000
5.0,77,139.694545,69.847272,1.000000
5.0,78,49.209644,24.647410,1.001731
5.0,79,61.754638,30.877319,1.000000
5.0,80,199.327537,99.663769,1.000000
5.0,81,29.171478,14.585739,1.000000
5.0,82,152.795516,76.397758,1.000000
5.0,83,141.152077,70.576039,1.000000
5.0,84,278.871168,139.435584,1.000000
5.0,85,194.439247,97.219624,1.000000
5.0,86,19.789795,9.894898,1.000000
5.0,87,108.221557,54.110778,1.000000
5.0,88,159.655205,79.827602,1.000000
5.0,89,114.233391,57.370707,1.004447
5.0,90,30.984511,15.492256,1.000000
5.0,91,10.285238,5.704675,1.109294
5.0,92,27.119681,13.559841,1.000000
5.0,93,33.290801,16.645400,1.000000
5.0,94,38.749821,19.374910,1.000000
5.0,95,136.702121,68.351061,1.000000
5.0,96,47.699474,23.849737,1.000000
5.0,97,85.018890,42.509445,1.000000
5.0,98,54.061674,27.030837,1.000000
5.0,99,67.254891,33.627445,1.000000
5.0,100,115.102769,57.551384,1.000000
5.0,101,191.599207,95.799604,1.000000
5.0,102,144.274390,72.161961,1.000343
5.0,103,48.201068,24.100534,1.000000
5.0,104,83.513133,42.193868,1.010473
5.0,105,127.095382,63.547691,1.000000
5.0,106,222.119764,111.192535,1.001194
5.0,107,52.231650,26.115825,1.000000
5.0,108,59.306349,29.874257,1.007456
5.0,109,10.268900,5.284716,1.029266
5.0,110,126.022463,66.668388,1.058040
5.0,111,240.940831,120.471978,1.000013
5.0,112,89.620139,44.818432,1.000187
5.0,113,57.576471,28.788236,1.000000
5.0,114,139.697056,70.910771,1.015208
5.0,115,154.285383,77.142691,1.000000
5.0,116,145.848780,72.933386,1.000123
5.0,117,131.190117,71.687049,1.092873
5.0,118,93.544122,46.772061,1.000000
5.0,119,45.489299,22.744649,1.000000
5.0,120,37.489367,18.744684,1.000000
5.0,121,84.082716,42.326694,1.006787
5.0,122,137.908782,68.954391,1.000000
5.0,123,279.222810,139.611405,1.000000
5.0,124,85.203228,42.615888,1.000335
5.0,125,129.433201,64.716600,1.000000
5.0,126,144.820561,72.410281,1.000000
5.0,127,81.515274,40.771140,1.000331
5.0,128,47.178199,23.589099,1.000000
5.0,129,60.089354,30.044677,1.000000
5.0,130,34.947984,17.597156,1.007048
5.0,131,18.216813,9.108407,1.000000
5.0,132,365.004781,182.502390,1.000000
5.0,133,69.421132,34.727321,1.000483
5.0,134,170.672340,85.336170,1.000000
5.0,135,67.648696,33.824348,1.000000
5.0,136,81.891592,40.957652,1.000290
5.0,137,67.242546,33.621273,1.000000
5.0,138,86.830710,43.529591,1.002631
5.0,139,94.778329,47.389165,1.000000
5.0,140,348.868880,174.434440,1.000000
5.0,141,87.697389,43.848695,1.000000
5.0,142,52.057773,26.028886,1.000000
5.0,143,97.658630,48.829315,1.000000
5.0,144,140.620034,70.310017,1.000000
5.0,145,118.129063,59.064531,1.000000
5.0,146,55.059599,27.572669,1.001557
5.0,147,85.858768,44.697460,1.041186
5.0,148,181.636089,90.818045,1.000000
5.0,149,138.658376,69.329188,1.000000
5.0,150,106.417500,53.326530,1.002214
5.0,151,66.529814,33.278695,1.000414
5.0,152,158.889254,79.444627,1.000000
5.0,153,208.299808,104.149904,1.000000
5.0,154,101.810776,50.905388,1.000000
5.0,155,221.935746,110.967873,1.000000
5.0,156,112.330307,56.165153,1.000000
5.0,157,94.755660,47.377830,1.000000
5.0,158,51.523447,25.816855,1.002140
5.0,159,80.548795,40.274398,1.000000
5.0,160,92.377781,46.188890,1.000000
5.0,161,88.805349,44.402674,1.000000
5.0,162,178.386118,89.193059,1.000000
5.0,163,234.922262,117.461131,1.000000
5.0,164,78.185134,41.940327,1.072847
5.0,165,70.227604,35.113802,1.000000
5.0,166,82.005547,41.002774,1.000000
5.0,167,156.923624,78.461812,1.000000
5.0,168,40.300058,20.150029,1.000000
5.0,169,187.903689,93.951844,1.000000
5.0,170,91.341308,45.670654,1.000000
5.0,171,110.834813,55.417406,1.000000
5.0,172,186.380593,93.190297,1.000000
5.0,173,145.789791,72.980944,1.001180
5.0,174,85.919188,42.959594,1.000000
5.0,175,166.773619,83.386809,1.000000
5.0,176,32.746021,16.953442,1.035451
5.0,177,244.085633,122.042817,1.000000
5.0,178,139.308731,69.654366,1.000000
5.0,179,133.723618,66.861809,1.000000
5.0,180,100.702888,50.354364,1.000058
5.0,181,62.471176,31.235588,1.000000
5.0,182,121.756341,60.878171,1.000000
5.0,183,171.100688,86.507652,1.011190
5.0,184,172.588195,86.294097,1.000000
5.0,185,63.331344,31.665672,1.000000
5.0,186,66.014781,33.007390,1.000000
5.0,187,68.123719,34.061860,1.000000
5.0,188,97.503249,48.891162,1.002862
5.0,189,386.328110,193.164055,1.000000
5.0,190,99.657648,49.828824,1.000000
5.0,191,199.231430,99.615715,1.000000
5.0,192,94.467350,47.233675,1.000000
5.0,193,123.389293,61.694647,1.000000
5.0,194,35.643527,17.821764,1.000000
5.0,195,49.887832,24.943916,1.000000
5.0,196,73.924679,36.964079,1.000047
5.0,197,175.655792,87.827896,1.000000
5.0,198,148.552142,74.276071,1.000000
5.0,199,280.648426,140.324213,1.000000
5.0,200,56.832373,28.416186,1.000000
5.0,201,95.380419,47.908471,1.004577
5.0,202,78.442991,39.221495,1.000000
5.0,203,140.232555,70.116277,1.000000
5.0,204,64.353928,32.176964,1.000000
5.0,205,111.581610,56.037507,1.004422
5.0,206,77.720894,38.860447,1.000000
5.0,207,34.190051,17.095026,1.000000
5.0,208,427.950333,213.975166,1.000000
5.0,209,244.398595,122.199298,1.000000
5.0,210,218.206341,109.169601,1.000609
5.0,211,131.290607,65.645304,1.000000
5.0,212,266.093948,133.046974,1.000000
5.0,213,47.888010,23.944005,1.000000
5.0,214,133.646210,67.022794,1.002988
5.0,215,43.228638,21.614319,1.000000
5.0,216,159.780320,79.907357,1.000215
5.0,217,35.984630,17.992315,1.000000
5.0,218,63.725670,31.862835,1.000000
5.0,219,66.683907,33.792390,1.013510
5.0,220,78.112403,39.056201,1.000000
5.0,221,543.063225,271.531613,1.000000
5.0,222,121.065211,60.532606,1.000000
5.0,223,200.714495,100.357248,1.000000
5.0,224,109.371828,54.685914,1.000000
5.0,225,220.270413,110.135207,1.000000
5.0,226,156.241241,78.242176,1.001556
5.0,227,30.186314,15.093411,1.000017
5.0,228,141.867863,70.947685,1.000194
5.0,229,160.958209,80.479105,1.000000
5.0,230,81.885173,40.942587,1.000000
5.0,231,91.204357,45.602178,1.000000
5.0,232,55.019427,27.509714,1.000000
5.0,233,208.818192,104.490582,1.000780
5.0,234,83.287032,41.643516,1.000000
5.0,235,180.727280,90.363640,1.000000
5.0,236,41.174231,20.592313,1.000252
5.0,237,217.032672,108.516336,1.000000
5.0,238,214.989503,107.498852,1.000038
5.0,239,219.508098,109.754049,1.000000
5.0,240,84.971427,44.067986,1.037242
5.0,241,76.392155,38.196077,1.000000
5.0,242,83.021434,41.510717,1.000000
5.0,243,204.548698,102.274349,1.000000
5.0,244,164.699937,82.349968,1.000000
5.0,245,121.841778,60.920889,1.000000
5.0,246,32.350223,16.271125,1.005936
5.0,247,280.182796,140.091398,1.000000
5.0,248,51.504873,25.752437,1.000000
5.0,249,39.548328,19.775283,1.000057
5.0,250,44.771203,22.385601,1.000000
5.0,251,249.841194,124.920597,1.000000
5.0,252,62.622286,31.311143,1.000000
5.0,253,116.517919,58.258960,1.000000
5.0,254,35.016530,17.508265,1.000000
