pose,case,strategy,S1_x,S1_y,G_x,G_y,R_true,e1,e2,bearing1,S2_x,S2_y,status,D_upper,D_lower,optical_guaranteed,bracket_width
center,30,along_750,0.0,0.0,531.8913113437635,-578.9591575130063,1128.636621263634,0.49057096405084555,-0.1131157567235268,-46.93565731606302,512.1144254831328,-547.9405216007307,direction,81.967892564701,81.96779718015243,False,9.53845485724969e-05
center,30,perpendicular_1000,0.0,0.0,531.8913113437635,-578.9591575130063,1128.636621263634,0.49057096405084555,-0.1131157567235268,-46.93565731606302,730.5873621343076,682.8192339775104,no_signal,,,False,
center,30,random_omega,0.0,0.0,531.8913113437635,-578.9591575130063,1128.636621263634,0.49057096405084555,-0.1131157567235268,-46.93565731606302,-492.2583663241882,1161.3842951802,no_signal,,,False,
center,31,minimax,0.0,0.0,-848.610171552122,394.91650096138426,1398.9618381743253,-0.9061064531140837,0.2750036543945864,154.1381052403911,-996.5645416940712,-123.15800724573346,direction,41.65258637865601,41.6525860737339,False,3.049221106721234e-07
center,31,along_750,0.0,0.0,-848.610171552122,394.91650096138426,1398.9618381743253,-0.9061064531140837,0.2750036543945864,154.1381052403911,-674.8860601677449,327.1525726496111,direction,260.3197215046554,260.3196233832039,False,9.81214514581552e-05
center,31,perpendicular_1000,0.0,0.0,-848.610171552122,394.91650096138426,1398.9618381743253,-0.9061064531140837,0.2750036543945864,154.1381052403911,-436.2034301994815,-899.8480802236598,direction,104.81444945089248,104.81444894167122,False,5.092212660429141e-07
center,31,random_omega,0.0,0.0,-848.610171552122,394.91650096138426,1398.9618381743253,-0.9061064531140837,0.2750036543945864,154.1381052403911,-427.34513546264174,731.3528975434098,direction,47.95945886836582,47.95945850023364,False,3.6813218429188055e-07
center,32,minimax,0.0,0.0,491.87248379198917,25.6583958631515,1395.8072058923867,-0.7822568483864079,-0.07689948113642431,2.2038554846483915,821.4328569484344,577.5438009676731,direction,41.84451779072198,41.844517372074755,False,4.186472253309148e-07
center,32,along_750,0.0,0.0,491.87248379198917,25.6583958631515,1395.8072058923867,-0.7822568483864079,-0.07689948113642431,2.2038554846483915,749.4452482484879,28.84128772718501,direction,471.903651553193,471.903550196917,False,0.00010135627599083818
center,32,perpendicular_1000,0.0,0.0,491.87248379198917,25.6583958631515,1395.8072058923867,-0.7822568483864079,-0.07689948113642431,2.2038554846483915,-38.45505030291334,999.2603309979839,direction,54.78989976004067,54.78989939114044,False,3.689002312512457e-07
center,32,random_omega,0.0,0.0,491.87248379198917,25.6583958631515,1395.8072058923867,-0.7822568483864079,-0.07689948113642431,2.2038554846483915,-945.6521782483097,861.4008791007501,no_signal,,,False,
center,33,minimax,0.0,0.0,-259.43922336505034,-784.7202337597485,1390.6621755702124,0.19846832672992898,-0.291310398672048,-108.09612269361612,256.68796646580756,-970.7832241969896,direction,35.065959156967494,35.0659588744197,True,2.825477949386368e-07
center,33,along_750,0.0,0.0,-259.43922336505034,-784.7202337597485,1390.6621755702124,0.19846832672992898,-0.291310398672048,-108.09612269361612,-232.9590793834234,-712.9025651046768,direction,745.2501743423541,745.2218469029394,False,0.028327439414624678
center,33,perpendicular_1000,0.0,0.0,-259.43922336505034,-784.7202337597485,1390.6621755702124,0.19846832672992898,-0.291310398672048,-108.09612269361612,950.5367534729023,-310.6121058445645,direction,86.31221804998107,86.3122175856399,False,4.6434116995897057e-07
center,33,random_omega,0.0,0.0,-259.43922336505034,-784.7202337597485,1390.6621755702124,0.19846832672992898,-0.291310398672048,-108.09612269361612,-77.94424419802247,969.7957671140442,no_signal,,,False,
center,34,minimax,0.0,0.0,456.9377539591783,-1138.9561025502048,1420.7300760665762,0.08666696158832132,0.5424131685918352,-68.05317205714907,821.0753742569752,-578.0519096927387,direction,73.65250259314917,73.65250215995779,False,4.331913743271798e-07
center,34,along_750,0.0,0.0,456.9377539591783,-1138.9561025502048,1420.7300760665762,0.08666696158832132,0.5424131685918352,-68.05317205714907,280.30948510724767,-695.6483253475923,direction,745.1030201310999,745.0746872507591,False,0.028332880340826705
center,34,perpendicular_1000,0.0,0.0,456.9377539591783,-1138.9561025502048,1420.7300760665762,0.08666696158832132,0.5424131685918352,-68.05317205714907,927.5311004634565,373.7459801429969,no_signal,,,False,
center,34,random_omega,0.0,0.0,456.9377539591783,-1138.9561025502048,1420.7300760665762,0.08666696158832132,0.5424131685918352,-68.05317205714907,737.454570047045,329.85604709977144,no_signal,,,False,
center,35,minimax,0.0,0.0,-201.56470286522736,1001.8241103933096,1387.6730658929482,0.38532672964529224,0.33951034877149455,101.761227566029,-705.9141050580465,714.1386817633894,direction,48.60555419881954,48.60555386398604,False,3.3483350136975787e-07
center,35,along_750,0.0,0.0,-201.56470286522736,1001.8241103933096,1387.6730658929482,0.38532672964529224,0.33951034877149455,101.761227566029,-152.87519926206411,734.25416134373,direction,745.251322292092,745.2229950656964,False,0.0283272263956178
center,35,perpendicular_1000,0.0,0.0,-201.56470286522736,1001.8241103933096,1387.6730658929482,0.38532672964529224,0.33951034877149455,101.761227566029,-979.0055484583065,-203.8335990160855,no_signal,,,False,
center,35,random_omega,0.0,0.0,-201.56470286522736,1001.8241103933096,1387.6730658929482,0.38532672964529224,0.33951034877149455,101.761227566029,1035.1163359547293,-874.4549589068831,no_signal,,,False,
center,36,minimax,0.0,0.0,-285.03950970260905,-755.1121376014735,1407.619459988715,-0.15219541079176246,0.10021693979491686,-110.83269948729162,210.0460506696235,-981.9314828992642,direction,35.116652474310534,35.11665218663686,True,2.8767367155069223e-07
center,36,along_750,0.0,0.0,-285.03950970260905,-755.1121376014735,1407.619459988715,-0.15219541079176246,0.10021693979491686,-110.83269948729162,-266.7303167879809,-700.9671448122111,direction,745.249847536953,745.2215201026862,False,0.02832743426677098
center,36,perpendicular_1000,0.0,0.0,-285.03950970260905,-755.1121376014735,1407.619459988715,-0.15219541079176246,0.10021693979491686,-110.83269948729162,934.6228597496148,-355.6404223839745,direction,85.84996017834693,85.84995971519548,False,4.6315145141306857e-07
center,36,random_omega,0.0,0.0,-285.03950970260905,-755.1121376014735,1407.619459988715,-0.15219541079176246,0.10021693979491686,-110.83269948729162,-592.4278700942451,-519.6142432135423,direction,35.95076116718785,35.95076084366504,True,3.23522812095689e-07
center,37,minimax,0.0,0.0,892.5913392004396,-1036.2842066117935,1419.3731702918449,-0.9219524083722708,-0.9146254570067895,-50.182370051397854,958.8469743248938,-298.196680629833,direction,96.40220048415952,96.40219997362529,False,5.10534235331761e-07
center,37,along_750,0.0,0.0,892.5913392004396,-1036.2842066117935,1419.3731702918449,-0.9219524083722708,-0.9146254570067895,-50.182370051397854,480.2595528886314,-576.0648937916733,direction,745.2513256730995,745.2229984465056,False,0.028327226593887644
center,37,perpendicular_1000,0.0,0.0,892.5913392004396,-1036.2842066117935,1419.3731702918449,-0.9219524083722708,-0.9146254570067895,-50.182370051397854,768.0865250555644,640.3460705181751,no_signal,,,False,
center,37,random_omega,0.0,0.0,892.5913392004396,-1036.2842066117935,1419.3731702918449,-0.9219524083722708,-0.9146254570067895,-50.182370051397854,1145.2869625140434,900.0029715116248,no_signal,,,False,
center,38,minimax,0.0,0.0,285.256594167969,762.097331105378,1256.319428561108,0.6151625011615214,-0.5125397769218591,70.09405274891904,-225.90050371464469,978.405714891386,direction,35.111306634936604,35.11130634769527,True,2.8724133471769164e-07
center,38,along_750,0.0,0.0,285.256594167969,762.097331105378,1256.319428561108,0.6151625011615214,-0.5125397769218591,70.09405274891904,255.35786208942906,705.1895931372756,direction,113.84236531524778,113.84226943822263,False,9.587702514579632e-05
center,38,perpendicular_1000,0.0,0.0,285.256594167969,762.097331105378,1256.319428561108,0.6151625011615214,-0.5125397769218591,70.09405274891904,-940.2527908497007,340.47714945257206,no_signal,,,False,
center,38,random_omega,0.0,0.0,285.256594167969,762.097331105378,1256.319428561108,0.6151625011615214,-0.5125397769218591,70.09405274891904,197.11410084205772,1748.6436537656575,direction,148.09944020376153,148.09943926147324,False,9.422882953913359e-07
center,39,minimax,0.0,0.0,382.27413365789266,-1277.757230911213,1433.4096751892068,-0.14458282824560476,-0.49077116806548693,-73.48866865361725,762.6273721803198,-653.229111194529,direction,88.62164295350884,88.62164246836937,False,4.851394663774045e-07
center,39,along_750,0.0,0.0,382.27413365789266,-1277.757230911213,1433.4096751892068,-0.14458282824560476,-0.49077116806548693,-73.48866865361725,213.15372319433348,-719.0726599505738,direction,745.083485022834,745.0551528771706,False,0.028332145663398478
center,39,perpendicular_1000,0.0,0.0,382.27413365789266,-1277.757230911213,1433.4096751892068,-0.14458282824560476,-0.49077116806548693,-73.48866865361725,958.763546600765,284.2049642591113,no_signal,,,False,
center,39,random_omega,0.0,0.0,382.27413365789266,-1277.757230911213,1433.4096751892068,-0.14458282824560476,-0.49077116806548693,-73.48866865361725,1162.5145871806542,241.54168921175489,no_signal,,,False,
center,40,minimax,0.0,0.0,43.698772313254814,1005.2318382531117,1176.4179313018196,-0.21728060676699057,-0.28389102350183815,87.29356241374703,-505.11288225351916,867.8535341243917,direction,46.88011167244166,46.880111344958664,False,3.274829936117385e-07
center,40,along_750,0.0,0.0,43.698772313254814,1005.2318382531117,1176.4179313018196,-0.21728060676699057,-0.28389102350183815,87.29356241374703,35.41401206824519,749.1634319354024,direction,745.1453038978018,745.1169694228018,False,0.028334474999951453
center,40,perpendicular_1000,0.0,0.0,43.698772313254814,1005.2318382531117,1176.4179313018196,-0.21728060676699057,-0.28389102350183815,87.29356241374703,-998.8845759138699,47.21868275766026,no_signal,,,False,
center,40,random_omega,0.0,0.0,43.698772313254814,1005.2318382531117,1176.4179313018196,-0.21728060676699057,-0.28389102350183815,87.29356241374703,900.357478445072,-1283.4394078043938,no_signal,,,False,
center,41,minimax,0.0,0.0,-458.9403543024768,268.4379134255846,1267.7747839911315,-0.054965322133761374,0.7688406701145414,149.6213252683532,-1003.1683471907479,-44.29500767848646,direction,40.05600428044467,40.056003886968256,False,3.934764123414425e-07
center,41,along_750,0.0,0.0,-458.9403543024768,268.4379134255846,1267.7747839911315,-0.054965322133761374,0.7688406701145414,149.6213252683532,-647.0264649584891,379.28452861054205,direction,740.0029978776403,740.0028096797922,False,0.00018819784804691153
center,41,perpendicular_1000,0.0,0.0,-458.9403543024768,268.4379134255846,1267.7747839911315,-0.054965322133761374,0.7688406701145414,149.6213252683532,-505.71270481405605,-862.7019532779855,direction,59.219662047691166,59.21966166266855,False,3.8502261645589897e-07
center,41,random_omega,0.0,0.0,-458.9403543024768,268.4379134255846,1267.7747839911315,-0.054965322133761374,0.7688406701145414,149.6213252683532,452.9930348375381,-1624.5661186759091,no_signal,,,False,
center,42,minimax,0.0,0.0,-748.931531188175,515.2779952314307,1441.3248681539856,-0.9032918441587166,0.5282614471830864,144.56805619587757,-1003.1708575312182,44.238118300109335,direction,39.78511569800804,39.7851154011821,True,2.9682594515634264e-07
center,42,along_750,0.0,0.0,-748.931531188175,515.2779952314307,1441.3248681539856,-0.9032918441587166,0.5282614471830864,144.56805619587757,-611.1035291860616,434.80165203957114,direction,198.93784194345997,198.93774476367645,False,9.717978352341561e-05
center,42,perpendicular_1000,0.0,0.0,-748.931531188175,515.2779952314307,1441.3248681539856,-0.9032918441587166,0.5282614471830864,144.56805619587757,-579.7355360527615,-814.8047055814155,direction,102.10612070542645,102.10612020248037,False,5.029460794503393e-07
center,42,random_omega,0.0,0.0,-748.931531188175,515.2779952314307,1441.3248681539856,-0.9032918441587166,0.5282614471830864,144.56805619587757,-623.1763249326686,89.53187602251668,direction,76.91386090185713,76.91386028308554,False,6.187715939631744e-07
center,43,minimax,0.0,0.0,-342.8886530185595,-908.9827117763392,1293.9451187554237,0.764614662995629,-0.7038610096972213,-109.9029850324393,225.95108744651785,-978.3940344219144,direction,43.23510973096429,43.23510941918146,False,3.117828271115286e-07
center,43,along_750,0.0,0.0,-342.8886530185595,-908.9827117763392,1293.9451187554237,0.764614662995629,-0.7038610096972213,-109.9029850324393,-255.32140311584837,-705.2027943159006,direction,360.06372753051306,360.06362788494846,False,9.964556460317908e-05
center,43,perpendicular_1000,0.0,0.0,-342.8886530185595,-908.9827117763392,1293.9451187554237,0.764614662995629,-0.7038610096972213,-109.9029850324393,940.2703924212008,-340.4285374877978,no_signal,,,False,
center,43,random_omega,0.0,0.0,-342.8886530185595,-908.9827117763392,1293.9451187554237,0.764614662995629,-0.7038610096972213,-109.9029850324393,289.48626554357384,-187.14954920276662,direction,166.18789642671362,166.18789537089782,False,1.055815801009885e-06
center,44,minimax,0.0,0.0,288.2906526702299,-641.361956159155,1451.1667231439042,-0.31170532955191543,0.47596832842653414,-66.10790302043932,840.2240675826984,-549.8475213779174,direction,36.117285411665726,36.11728508813687,True,3.235288588143703e-07
center,44,along_750,0.0,0.0,288.2906526702299,-641.361956159155,1451.1667231439042,-0.31170532955191543,0.47596832842653414,-66.10790302043932,303.7616073526984,-685.7323719196179,direction,173.99664956200385,173.99655276343893,False,9.67985649253933e-05
center,44,perpendicular_1000,0.0,0.0,288.2906526702299,-641.361956159155,1451.1667231439042,-0.31170532955191543,0.47596832842653414,-66.10790302043932,914.3098292261571,405.01547647026456,direction,75.33100925680729,75.33100882193044,False,4.3487685275067633e-07
center,44,random_omega,0.0,0.0,288.2906526702299,-641.361956159155,1451.1667231439042,-0.31170532955191543,0.47596832842653414,-66.10790302043932,-24.957368445716927,1330.0311442183258,no_signal,,,False,
center,45,minimax,0.0,0.0,-568.5735362286357,808.7765183975625,1100.5905280728145,0.4475113975535443,-0.6269163192426954,125.55490246785016,-934.0295508697648,368.64288764694714,direction,44.78166863352262,44.78166831505463,False,3.184679897572096e-07
center,45,along_750,0.0,0.0,-568.5735362286357,808.7765183975625,1100.5905280728145,0.4475113975535443,-0.6269163192426954,125.55490246785016,-436.11209846396287,610.1690237740349,direction,745.2502750755976,745.2219476363381,False,0.02832743925955583
center,45,perpendicular_1000,0.0,0.0,-568.5735362286357,808.7765183975625,1100.5905280728145,0.4475113975535443,-0.6269163192426954,125.55490246785016,-813.5586983653799,-581.4827979519505,no_signal,,,False,
center,45,random_omega,0.0,0.0,-568.5735362286357,808.7765183975625,1100.5905280728145,0.4475113975535443,-0.6269163192426954,125.55490246785016,-1315.6142155006842,-802.8784416681201,no_signal,,,False,
center,46,minimax,0.0,0.0,-190.0772508189522,-860.4038372379628,1247.2346504670995,-0.3336195741277246,0.27801600780923574,-102.79110606618096,345.344922458607,-942.8921810274561,direction,37.617385655208366,37.617385367724104,True,2.8748426217362066e-07
center,46,along_750,0.0,0.0,-190.0772508189522,-860.4038372379628,1247.2346504670995,-0.3336195741277246,0.27801600780923574,-102.79110606618096,-166.04784303671835,-731.3877998865263,direction,745.2504047022225,745.2220772624722,False,0.028327439750228223
center,46,perpendicular_1000,0.0,0.0,-190.0772508189522,-860.4038372379628,1247.2346504670995,-0.3336195741277246,0.27801600780923574,-102.79110606618096,975.183733182035,-221.3971240489578,no_signal,,,False,
center,46,random_omega,0.0,0.0,-190.0772508189522,-860.4038372379628,1247.2346504670995,-0.3336195741277246,0.27801600780923574,-102.79110606618096,391.20766610027323,-1532.44097642043,direction,68.2895047980253,68.28950435700933,False,4.4101597040935303e-07
center,47,minimax,0.0,0.0,-595.3411962083825,869.4586253153711,1101.1417787221665,0.5778311927241992,-0.1099288113123309,124.97830004890395,-930.272437875939,378.0237715263572,direction,51.04211607124277,51.042115726142335,False,3.4510043889213193e-07
